1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.14394659840204446,0.10483896663591034,0.1439646783545213,0.000989244920101974,0.14091031009169272,0.07207133592287622,0.03869930568213433,0.0,0.11052947255143626,0.09138992153590283,0.02309007521635029,0.12957009068702868
0.08768563361589145,0.13958434063978362,0.05603436137746534,0.0,0.07608348093813602,0.13976078274672687,0.06520714138162383,0.12506894211633174,0.037357746263185096,0.04008824968393473,0.09335924935908434,0.13977007187783672
0.048454413730102876,0.06365057670657252,0.0885503186781407,0.08205839277682524,0.05952211232931225,0.07361242960683119,0.1313956934494648,0.13711783489077686,0.1371126755384744,0.12785372509875673,0.0,0.050671827194742024
3.619965056808616e-06,0.12964164422811292,0.08305829564144389,0.10322914346585739,0.06357775738439579,0.04073874397143537,0.1309151072098213,0.07640246815431061,0.04630675441207754,0.11617445688801449,0.12195776233425863,0.08799424634521513
0.13261783119957504,0.07762365351507501,0.11592297045865259,0.11424222353961008,0.0710484275030462,0.10971681415900209,0.047603769866910416,0.000721618808254554,0.0,0.11678897559589553,0.08447988176026551,0.12923383359371263
0.11338907571686925,0.11030158284352429,0.03402634300007292,0.1066758513569258,0.13339172556775383,0.13139140144597647,0.0,0.012594624503770378,0.05729972890233582,0.11251023880614702,0.09459214892583288,0.09382727893079106
0.04287983932433736,0.09048860696198123,0.11744966151903875,0.04759934664006543,0.0,0.07831185500788303,0.13442763395328194,0.0430638621463612,0.07759182447296815,0.12680336228397018,0.12773824733163303,0.11364576035847955
0.11890418262141492,0.12160052207672728,0.0,0.1120564342827654,0.027711186568759098,0.12424664151409215,0.02844975656232812,0.06307995886991204,0.11846961995941488,0.06214657451047804,0.1367966330941108,0.08653848993999705
0.1274487175800709,0.07346332983342388,0.06034353333903111,0.07660948732345176,0.0744406571554992,0.15750531070648982,0.06779396533761435,0.10616975397871911,0.11151052617095271,0.061686762264512855,0.08302795631023385,0.0
0.10627117058273317,0.06115049494609752,0.0,0.06731416867160794,0.10972237214079769,0.09689573411062907,0.07133198489374955,0.13215026789507273,0.1389819872370517,0.13898457196168992,0.0014696764519480903,0.07572757110862231
0.0,0.023587326994061075,0.11016739396653584,0.15151133344856885,0.1515471943354082,0.040911336718394205,0.008205626005656663,0.03664061435133211,0.05075850223546202,0.15153457137174894,0.12358842821747539,0.15154767235535654
0.14937619413470304,0.059062958985560146,0.0,0.005892600715917947,0.1590095124429431,0.156567001592289,0.0038953986092761586,0.15900799053581371,0.014195228395304725,0.15898056273179295,0.004985471712363514,0.12902708014403538
0.0,0.07299478752493174,0.05104609874136449,0.07718021259186708,0.10876841140127994,0.11568983649278801,0.09014322705835631,0.007416720683183441,0.10509663197731871,0.13406099018955814,0.10133253709313683,0.1362705462462151
0.11529616643272998,0.13687175409440466,0.12637621667952437,0.07800770972314537,0.0,0.0018334081526562727,0.07364926713289549,0.08865498245788259,0.13488821845954585,0.07358939106735954,0.09846857890478575,0.0723643068950698
0.07518214942671393,0.11464155413089284,0.1339514896484009,0.04695497271150076,0.0089636533438223,0.12385004693420318,0.0789996542373124,0.0,0.13715725890105424,0.13880395873678175,0.060756154247611986,0.08073910768170549
0.14938143043667176,0.1302713539342375,0.14717240206646356,0.006877376322461943,0.041571155865669424,0.0452408954763602,0.043291650829455276,0.0,0.14939598837353857,0.14866101387132638,0.01702301356086864,0.12111371926294624
0.14462808874410407,0.14437454676711958,0.14462456218100173,0.06016374629522299,0.0572048817378273,0.08955682896751006,0.021457389059676407,0.05853547632499283,0.08849152914996694,0.0,0.04633736066425198,0.14462559010832582
0.06836742535528664,0.11382621831543714,0.14215472790024317,0.1125564020270907,0.07931761995142533,0.0,0.010095523779475927,0.07694103509128795,0.0054059448077488125,0.14189631380126586,0.14175522211924704,0.10768356685149093
0.11409647627487526,0.11411849508423712,0.011662773395409278,0.14149171825860127,0.13039444077632975,0.12439322560580192,0.016136631985745643,0.12502179810489217,0.010306119601035361,0.12294758967721973,0.0,0.08943073123585209
0.1120633420766059,0.13465676553664166,0.12673440207396056,0.024764038229272974,0.10057139169379868,0.10125882765555942,0.021803211966968137,0.09001528139054517,0.11685376697465583,0.09882419087118396,0.0,0.07245478153080737
0.0977455246853761,0.06707020617229398,0.11577457274103775,0.10951237101283798,1.2904433505933621e-06,0.13016136061784264,0.03317109015472655,0.11340828710846121,0.09962792699250154,0.08833567284302983,0.04133566731311438,0.10385602991542704
0.1290809969410716,0.139500887247901,0.12287041771046914,0.12423078118309244,0.03444711419857645,0.0,0.03854334762124204,0.0758158621574055,0.06257120242360463,0.03970564612272367,0.13950967876065534,0.09372406563325783
0.09998894060237919,0.01055731032676047,0.14089662498353672,0.1413560005367984,0.13067761469569145,0.03410641710746005,0.036596723231110434,0.10824492094568038,0.0,0.0628468756267382,0.10144636847845609,0.13328220346538838
0.14136727083282424,0.11062674405019873,0.04779315121265022,0.08117391314895368,0.0,0.03915370736057056,0.14619476951838287,0.14619593970874986,0.0013029197534538987,0.10216660838562243,0.14620616263163175,0.037818813396961574
0.0,0.0414757822011829,0.13537272590794905,0.0978381105577323,0.05997623451582626,0.07968471653039264,0.1338074061835471,0.13565893305028032,0.08254837105345303,0.07944871991823409,0.06944041888859036,0.08474858119281148
0.14681539360006757,0.004243676569968004,0.043771647165694136,0.14941583621438814,0.07981360153162662,0.14939264031672767,0.10956151681287099,0.0,0.05503240005382866,0.14941123835621184,0.11191693564837833,0.0006251137302377288
0.059051978085522795,0.12724907732734872,0.03227185845730653,0.13125096315623302,0.12940906719064738,0.0008226841844043269,0.08877908271065302,0.10509397934105552,0.108643175345617,0.0,0.1105146684353793,0.1069134657658321
0.14570141379619572,0.01423071538935983,0.0,0.01808155596874224,0.06877696431220919,0.04143662313149389,0.09288786918574293,0.08348964757896665,0.1465713302606863,0.09569171966416049,0.14655885362208115,0.1465733070903611
0.1505399846767972,0.15053705755085228,0.019861204035174825,0.0,0.08472347302715784,0.06869456460869183,0.12329394179015622,0.019302810082069008,0.15053612340671843,0.05891737419145352,0.02309333640063582,0.1505001302302928
0.08761996125737159,0.019058214243641156,0.0,0.14011634155650457,0.027874387677075993,0.1021375672386,0.1179530383011838,0.11858609701037029,0.10108158715966407,0.11325220237015635,0.03216061562247722,0.14015998756295464
0.09160004519885094,0.09705840240843498,0.1065315744032708,0.09677439916293486,0.13282149925559342,0.05014074169083987,0.08225339056425435,0.13441901087423244,0.0980111366015546,0.0,0.05048261966430069,0.0599071801757329
0.009118736935738243,0.1359294500514484,0.09487880086632872,0.12742180330693692,0.11793863663098111,0.0,0.07198750594773423,0.05032289708692356,0.0954932762786006,0.13755691024430183,0.05625011907375909,0.10310186357724677
0.09368124979200308,0.12440961707257825,0.11858749333838335,0.0745166648227258,0.038986254032384135,0.1284175918306829,0.06575128525654153,0.11907166843923406,0.0,0.12633756224303702,0.06547713388877634,0.04476347928365328
0.04011609854212367,0.10083468437937429,0.0,0.07787449668150245,0.04780331681475683,0.14615664091271363,0.14618349477323253,0.010994454779728735,0.1461621009350396,0.12650966034623454,0.02493251497847761,0.13243253685681605
0.14635249089000754,0.11704042470542557,0.07540486021794897,0.0438026363031249,0.048784868221961146,0.0,0.14638115344716632,0.14473809329644177,0.0174674992911519,0.1445400336152813,0.008394681773986713,0.10709325823750362
