1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1965178619342826,0.11271322159098023,0.19656356250010687,0.001058804378752661,0.15721796297408547,0.07737459254994443,0.04148860353741271,0.0,0.1188718348803296,0.09819355565410548
0.027101632750488044,0.13359875200996768,0.10072235124637749,0.18015268715651045,0.06435260162553494,0.0,0.08738845524692503,0.1875507070124345,0.07489113275164654,0.14424168020011535
0.0,0.05367590636887029,0.12313170182175286,0.1766391897766239,0.08030338545645335,0.10029732007109898,0.13311471839259537,0.1245547765849352,0.0948609027537648,0.11342209877390519
0.13499521871342646,0.17468590349873805,0.17199517846933618,0.1300549489016252,0.0,0.05101811829308041,0.00564073270493861,0.10436396215824463,0.058127216116376,0.1691187211442346
0.066702704887747,0.0,0.1454827980483925,0.08011009916092633,0.044576524506700334,0.12389469153971391,0.13099605229276143,0.092422564811425,0.15839754491989655,0.15741701983243697
0.1465949510750932,0.14442962160710576,0.08974363407637488,0.13864547703718716,0.060129840318714954,0.0009114996687896159,0.0,0.14771602969483655,0.10671012813208493,0.16511881838981296
0.13855148764639771,0.13473186822117972,0.04153997507739238,0.1302720123380963,0.1683391633857997,0.1637757407425666,0.0,0.01537574483015197,0.06995256135654437,0.1374614464018711
0.13183209518464928,0.13079340824245034,0.05674600627428943,0.11975189996779713,0.1555936979705877,0.06299167412710296,0.0,0.1036359986043556,0.18166568255818594,0.0569895370705815
0.07992204982762814,0.1378711501980523,0.13928289099053356,0.12130544143215029,0.12285574079795507,0.1257983810360749,0.0,0.11560852766593033,0.028568226720019033,0.12878759133165643
0.012864402545475216,0.09626501057822388,0.1946187538932174,0.09416345046149094,0.19368834897926268,0.14765971770728722,0.1600611743656628,0.04660311996775645,0.0,0.05407602150162327
0.062401553849195136,0.1992424916749918,0.04551392858096901,0.19930117232642552,0.14653363737037628,0.010511819405059193,0.08282654658775111,0.0,0.1757548430696319,0.07791400713559993
