1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
0.1058491000669935,0.10374379336760636,0.04634380873693521,0.10090481699163309,0.6431584808368316,0.0
0.0,0.2237893684457246,0.008474230750710328,0.320052053363688,0.3021128065096062,0.14557154093027064
0.2465334046735819,0.3284857009417749,0.028810666032768294,0.3922841063091798,0.0038861220426947493,0.0
0.2589891934098452,0.22277065398366092,0.4168668497290282,0.09181632439775433,0.0,0.009556978479710928
0.12565347034596755,0.021666242291678683,0.10443061307807075,0.6297730329845216,0.11847664129976108,1.0842021724855044e-19
0.0619577896364194,0.2987156266822873,0.18047027589699557,0.2011577316042471,0.0,0.25769857618005043
0.0,0.028066842923521233,0.4519022007476975,0.3122694453768929,0.01679962335074215,0.19096188760114582
0.16023032662967837,0.0879008599279041,0.0,0.08909926815646912,0.4860647226704153,0.17670482261553283
0.23642720029774228,0.0,0.19278001829429162,0.22185121889915113,0.2680982285258632,0.08084333398295153
0.014815708531111365,0.3359102860906561,0.2773491706615131,0.07651672173448207,0.2954081129822372,0.0
0.13656235462898192,0.0,0.014967887455765076,0.12812410645956257,0.6498581600062151,0.07048749144947511
0.27449631294182264,0.25078926044407474,0.08726150821331695,0.0,0.2062888363263945,0.18116408207439075
0.23374462492251716,0.0,0.20527897076144164,0.21628586354578191,0.2791641063806347,0.06552643438962436
0.15440940362246983,0.0,0.0015584614989594518,0.0750891060323393,0.5993667351280803,0.1695762937181508
0.06273698157393219,0.30066009641996017,0.18239327177782372,0.19701017347947253,3.469446951953614e-18,0.25719947674881094
0.0,0.10527028459134562,0.24137679206678966,0.05748500869540574,0.2902162967462902,0.3056516179001685
0.28649325445040996,0.06728213745949747,0.0,0.3428020342249855,0.010433143294491284,0.29298943057061533
0.2877169842344755,0.2517470266138764,0.0595713757640007,0.0,0.20441140454286102,0.19655320884478616
0.2781232490745188,0.0,0.029169473297363843,0.31005236916951695,0.0321401340454067,0.3505147744131934
0.057640942348660476,0.0,0.32424463450555846,0.3049262369684807,0.09717820539663893,0.21600998078066116
